wiki_title,wiki_pageid,wiki_url,wiki_state,wiki_level,wiki_wikidata_qid,wiki_nces_id,match_method,match_score,nces_school_id,nces_school_name,nces_sector,nces_state,nces_city,nces_low_grade,nces_high_grade
Carbon High School,77307564,https://en.wikipedia.org/wiki/Carbon_High_School,Utah,high,Q127691294,,fuzzy,100.0,490015000089,Carbon High,public,UT,price,09,12
Castle Dale School,60769007,https://en.wikipedia.org/wiki/Castle_Dale_School,Utah,,Q65070277,,name_state,100.0,490027000175,Castle Dale School,public,UT,castle dale,KG,05
Castle Valley Academy,21833571,https://en.wikipedia.org/wiki/Castle_Valley_Academy,Utah,high,Q5243435,,fuzzy,100.0,490015000088,Castle Valley Center,public,UT,price,PK,12
Cedar High School,4882892,https://en.wikipedia.org/wiki/Cedar_High_School,Utah,high,Q5056743,490039000278,nces_id,100.0,490039000278,Cedar City High,public,UT,cedar city,09,12
Cedar Valley High School,62579310,https://en.wikipedia.org/wiki/Cedar_Valley_High_School,Utah,high,Q96374616,490003001538,nces_id,100.0,490003001538,Cedar Valley High,public,UT,eagle mountain,07,12
Clearfield High School,4962493,https://en.wikipedia.org/wiki/Clearfield_High_School,Utah,high,Q5130850,490021000112,nces_id,100.0,490021000112,Clearfield High,public,UT,clearfield,10,12
Copper Hills High School,9416485,https://en.wikipedia.org/wiki/Copper_Hills_High_School,Utah,high,Q5168737,490042000346,nces_id,100.0,490042000346,Copper Hills High,public,UT,west jordan,10,12
Corner Canyon High School,48728744,https://en.wikipedia.org/wiki/Corner_Canyon_High_School,Utah,high,Q22022261,490014201428,nces_id,100.0,490014201428,Corner Canyon High,public,UT,draper,08,12
"Cottonwood High School (Murray, Utah)",3050007,"https://en.wikipedia.org/wiki/Cottonwood_High_School_(Murray,_Utah)",Utah,high,Q5175814,490036000207,nces_id,100.0,490036000207,Cottonwood High,public,UT,salt lake city,09,12
Crescent Elementary School,39668354,https://en.wikipedia.org/wiki/Crescent_Elementary_School,Utah,elementary,Q14711484,490014200767,nces_id,100.0,490014200767,Crescent School,public,UT,sandy,KG,05
Cyprus High School,3050205,https://en.wikipedia.org/wiki/Cyprus_High_School,Utah,high,Q5200455,490036000210,nces_id,100.0,490036000210,Cyprus High,public,UT,magna,09,12
DaVinci Academy of Science and the Arts,9113256,https://en.wikipedia.org/wiki/DaVinci_Academy_of_Science_and_the_Arts,Utah,high,Q5207183,490006500995,nces_id,100.0,490006500995,Davinci Academy,public,UT,ogden,KG,12
Davis High School (Utah),6556837,https://en.wikipedia.org/wiki/Davis_High_School_(Utah),Utah,high,Q14711491,490021000115,nces_id,100.0,490021000115,Davis High,public,UT,kaysville,10,12
Delta High School (Utah),9623838,https://en.wikipedia.org/wiki/Delta_High_School_(Utah),Utah,high,Q5254657,490054000356,nces_id,100.0,490054000356,Delta High,public,UT,delta,09,12
Duchesne High School (Utah),21389226,https://en.wikipedia.org/wiki/Duchesne_High_School_(Utah),Utah,high,Q5311273,490024000162,nces_id,100.0,490024000162,Duchesne High,public,UT,duchesne,07,12
Dugway Schools,7930440,https://en.wikipedia.org/wiki/Dugway_Schools,Utah,high,Q5312594,490105001508,nces_id,100.0,490105001508,Dugway,public,UT,dugway,KG,12
East High School (Utah),24250166,https://en.wikipedia.org/wiki/East_High_School_(Utah),Utah,high,Q5328599,490087000486,nces_id,100.0,490087000486,East High,public,UT,salt lake city,09,12
East Hollywood High School,3071109,https://en.wikipedia.org/wiki/East_Hollywood_High_School,Utah,high,Q5328621,490003601072,nces_id,100.0,490003601072,East Hollywood High,public,UT,west valley city,09,12
Fairfield District School,36894666,https://en.wikipedia.org/wiki/Fairfield_District_School,Utah,,Q5430275,,fuzzy,100.0,490021000169,Fairfield Jr High,public,UT,kaysville,07,09
Farmington High School (Utah),72044503,https://en.wikipedia.org/wiki/Farmington_High_School_(Utah),Utah,high,Q115804977,490021001537,nces_id,100.0,490021001537,Farmington High,public,UT,farmington,10,12
Fremont High School (Utah),12116931,https://en.wikipedia.org/wiki/Fremont_High_School_(Utah),Utah,high,Q5501592,490120000221,nces_id,100.0,490120000221,Fremont High,public,UT,plain city,10,12
"George Washington Academy (St. George, Utah)",56858285,"https://en.wikipedia.org/wiki/George_Washington_Academy_(St._George,_Utah)",Utah,middle,Q55612551,,name_state,100.0,490004601147,George Washington Academy,public,UT,st george,KG,08
Grand County High School,8233451,https://en.wikipedia.org/wiki/Grand_County_High_School,Utah,high,Q5594476,490033000191,nces_id,100.0,490033000191,Grand County High,public,UT,moab,09,12
Granger High School (Utah),3050396,https://en.wikipedia.org/wiki/Granger_High_School_(Utah),Utah,high,Q5595728,490036000218,nces_id,100.0,490036000218,Granger High,public,UT,west valley city,08,12
Granite Connection High School,3050441,https://en.wikipedia.org/wiki/Granite_Connection_High_School,Utah,high,Q5595908,,fuzzy,100.0,490036000220,Granite Connection High,public,UT,salt lake city,KG,12
Granite High School (Utah),3050289,https://en.wikipedia.org/wiki/Granite_High_School_(Utah),Utah,high,Q5595867,,fuzzy,100.0,490014200304,Granite School,public,UT,sandy,KG,05
Green Canyon High School,77220814,https://en.wikipedia.org/wiki/Green_Canyon_High_School,Utah,high,Q127273737,,name_state,100.0,490012001512,Green Canyon High School,public,UT,north logan,08,12
Gunnison Valley High School,27040688,https://en.wikipedia.org/wiki/Gunnison_Valley_High_School,Utah,high,Q14711551,490096000550,nces_id,100.0,490096000550,Gunnison Valley High,public,UT,gunnison,09,12
Herriman High School,30527111,https://en.wikipedia.org/wiki/Herriman_High_School,Utah,high,Q5744066,490042001338,nces_id,100.0,490042001338,Herriman High,public,UT,herriman,10,12
Highland High School (Utah),30152072,https://en.wikipedia.org/wiki/Highland_High_School_(Utah),Utah,high,Q5758820,490087000496,nces_id,100.0,490087000496,Highland High,public,UT,salt lake city,09,12
"Hillcrest High School (Midvale, Utah)",8227712,"https://en.wikipedia.org/wiki/Hillcrest_High_School_(Midvale,_Utah)",Utah,high,Q5762806,490014200305,nces_id,100.0,490014200305,Hillcrest High,public,UT,midvale,08,12
Hunter High School,3050167,https://en.wikipedia.org/wiki/Hunter_High_School,Utah,high,Q5944360,490036000898,nces_id,100.0,490036000898,Hunter High,public,UT,west valley city,09,12
InTech Collegiate Academy,11161896,https://en.wikipedia.org/wiki/InTech_Collegiate_Academy,Utah,high,Q6008849,490003901129,nces_id,100.0,490003901129,InTech Collegiate Academy,public,UT,logan,07,12
Intermountain Christian School,10556580,https://en.wikipedia.org/wiki/Intermountain_Christian_School,Utah,high,Q6047567,A9300993,nces_id,100.0,A9300993,INTERMOUNTAIN CHRISTIAN SCHOOL,private,UT,salt lake city,2,17
Itineris Early College High School,5172545,https://en.wikipedia.org/wiki/Itineris_Early_College_High_School,Utah,high,Q6094749,490006700997,nces_id,100.0,490006700997,Itineris Early College High,public,UT,west jordan,09,12
"Jordan High School (Sandy, Utah)",10174092,"https://en.wikipedia.org/wiki/Jordan_High_School_(Sandy,_Utah)",Utah,high,Q6276606,490014200307,nces_id,100.0,490014200307,Jordan High,public,UT,sandy,08,12
Juab High School,16208669,https://en.wikipedia.org/wiki/Juab_High_School,Utah,high,Q6298714,490045000334,nces_id,100.0,490045000334,Juab High,public,UT,nephi,09,12
Juan Diego Catholic High School,6038492,https://en.wikipedia.org/wiki/Juan_Diego_Catholic_High_School,Utah,high,Q6299609,,name_state,100.0,A0109539,JUAN DIEGO CATHOLIC HIGH SCHOOL,private,UT,draper,14,17
Judge Memorial Catholic High School,5688574,https://en.wikipedia.org/wiki/Judge_Memorial_Catholic_High_School,Utah,high,Q6302598,,name_state,100.0,01412771,JUDGE MEMORIAL CATHOLIC HIGH SCHOOL,private,UT,salt lake city,14,17
Kearns High School,3050574,https://en.wikipedia.org/wiki/Kearns_High_School,Utah,high,Q6382213,490036000234,nces_id,100.0,490036000234,Kearns High,public,UT,kearns,09,12
Layton High School,4515896,https://en.wikipedia.org/wiki/Layton_High_School,Utah,high,Q6505712,490021000128,nces_id,100.0,490021000128,Layton High,public,UT,layton,10,12
Lehi High School,6326345,https://en.wikipedia.org/wiki/Lehi_High_School,Utah,high,Q6518783,490003000017,nces_id,100.0,490003000017,Lehi High,public,UT,lehi,10,12
Liahona Preparatory Academy,6840630,https://en.wikipedia.org/wiki/Liahona_Preparatory_Academy,Utah,high,Q6539439,,name_state,100.0,A0702309,LIAHONA PREPARATORY ACADEMY,private,UT,pleasant grove,2,17
Logan High School (Utah),7163715,https://en.wikipedia.org/wiki/Logan_High_School_(Utah),Utah,high,Q6667069,490051000351,nces_id,100.0,490051000351,Logan High,public,UT,logan,09,12
Logan River Academy,40947076,https://en.wikipedia.org/wiki/Logan_River_Academy,Utah,,Q16253628,,name_state,100.0,A0503511,LOGAN RIVER ACADEMY,private,UT,logan,12,17
Lone Peak High School,21526912,https://en.wikipedia.org/wiki/Lone_Peak_High_School,Utah,high,Q6671335,490003000445,nces_id,100.0,490003000445,Lone Peak High,public,UT,highland,10,12
Maeser Elementary,992628,https://en.wikipedia.org/wiki/Maeser_Elementary,Utah,elementary,Q6729297,,fuzzy,100.0,490108000582,Maeser School,public,UT,vernal,KG,05
Manti High School,9757561,https://en.wikipedia.org/wiki/Manti_High_School,Utah,high,Q6752085,490096000553,nces_id,100.0,490096000553,Manti High,public,UT,manti,09,12
Maple Mountain High School,68920221,https://en.wikipedia.org/wiki/Maple_Mountain_High_School,Utah,high,Q6753950,490063001159,nces_id,100.0,490063001159,Maple Mountain High,public,UT,spanish fork,07,12
Merit Academy,22487689,https://en.wikipedia.org/wiki/Merit_Academy,Utah,high,Q6819523,490013101220,nces_id,100.0,490013101220,Merit College Preparatory Academy,public,UT,springville,07,12
Monticello High School (Utah),9423934,https://en.wikipedia.org/wiki/Monticello_High_School_(Utah),Utah,high,Q6905960,490090000535,nces_id,100.0,490090000535,Monticello High,public,UT,monticello,07,12
Monument Valley High School (Utah),59751728,https://en.wikipedia.org/wiki/Monument_Valley_High_School_(Utah),Utah,high,Q65117208,,fuzzy,100.0,490090000802,Monument Valley High,public,UT,monument valley,07,12
Morgan High School (Utah),4061635,https://en.wikipedia.org/wiki/Morgan_High_School_(Utah),Utah,high,Q6911693,490057000363,nces_id,100.0,490057000363,Morgan High,public,UT,morgan,09,12
Mountain Crest High School,9631362,https://en.wikipedia.org/wiki/Mountain_Crest_High_School,Utah,high,Q17026673,490012000792,nces_id,100.0,490012000792,Mountain Crest High,public,UT,hyrum,08,12
Mountain Heights Academy,43344663,https://en.wikipedia.org/wiki/Mountain_Heights_Academy,Utah,high,Q18154741,490013801285,nces_id,100.0,490013801285,Mountain Heights Academy,public,UT,west jordan,07,12
Mountain Ridge High School (Utah),63791778,https://en.wikipedia.org/wiki/Mountain_Ridge_High_School_(Utah),Utah,high,Q96394131,490042001525,nces_id,100.0,490042001525,Mountain Ridge High,public,UT,herriman,10,12
Mountain View High School (Utah),6624382,https://en.wikipedia.org/wiki/Mountain_View_High_School_(Utah),Utah,high,Q6925367,490003000706,nces_id,100.0,490003000706,Mountain View High,public,UT,orem,10,12
Murray High School (Utah),8653560,https://en.wikipedia.org/wiki/Murray_High_School_(Utah),Utah,high,Q6939285,490060000374,nces_id,100.0,490060000374,Murray High,public,UT,murray,10,12
Navajo Mountain High School,53896927,https://en.wikipedia.org/wiki/Navajo_Mountain_High_School,Utah,high,Q30622922,490090000491,nces_id,100.0,490090000491,Navajo Mountain High,public,AZ,tonalea,09,12
North Sanpete High School,10061141,https://en.wikipedia.org/wiki/North_Sanpete_High_School,Utah,high,Q7056584,490066000412,nces_id,100.0,490066000412,North Sanpete High,public,UT,mt pleasant,09,12
Northern Utah Academy for Math Engineering and Science,4815908,https://en.wikipedia.org/wiki/Northern_Utah_Academy_for_Math_Engineering_and_Science,Utah,high,Q7059105,490006300993,nces_id,100.0,490006300993,No. UT. Acad. for Math Engineering & Science,public,UT,layton,09,12
"Northridge High School (Layton, Utah)",4667158,"https://en.wikipedia.org/wiki/Northridge_High_School_(Layton,_Utah)",Utah,high,Q7059651,490021000045,nces_id,100.0,490021000045,Northridge High,public,UT,layton,10,12
Ogden High School,3850533,https://en.wikipedia.org/wiki/Ogden_High_School,Utah,high,Q26867,490072001271,nces_id,100.0,490072001271,Ogden High,public,UT,ogden,10,12
Olympus High School,3049650,https://en.wikipedia.org/wiki/Olympus_High_School,Utah,high,Q7089234,490036000248,nces_id,100.0,490036000248,Olympus High,public,UT,salt lake city,09,12
Oquirrh School,38841450,https://en.wikipedia.org/wiki/Oquirrh_School,Utah,,Q14711852,,name_state,100.0,490042000684,Oquirrh School,public,UT,west jordan,KG,06
Orem High School,5764650,https://en.wikipedia.org/wiki/Orem_High_School,Utah,high,Q7101530,490003000021,nces_id,100.0,490003000021,Orem High,public,UT,orem,10,12
Paradigm High School,23161231,https://en.wikipedia.org/wiki/Paradigm_High_School,Utah,high,Q7134146,490005201153,nces_id,100.0,490005201153,Paradigm High School,public,UT,south jordan,07,12
Park City High School,9905733,https://en.wikipedia.org/wiki/Park_City_High_School,Utah,high,Q7137694,490075000447,nces_id,100.0,490075000447,Park City High,public,UT,park city,10,12
"Parkside Elementary School (Murray, Utah)",49674884,"https://en.wikipedia.org/wiki/Parkside_Elementary_School_(Murray,_Utah)",Utah,elementary,Q25205554,490060000375,nces_id,100.0,490060000375,Parkside School,public,UT,murray,KG,06
Pinnacle Canyon Academy,32563575,https://en.wikipedia.org/wiki/Pinnacle_Canyon_Academy,Utah,,Q15266556,,name_state,100.0,490000800629,Pinnacle Canyon Academy,public,UT,price,PK,12
Pleasant Grove High School (Utah),20714267,https://en.wikipedia.org/wiki/Pleasant_Grove_High_School_(Utah),Utah,high,Q7203816,490003000024,nces_id,100.0,490003000024,Pleasant Grove High,public,UT,pleasant grove,10,12
"Pleasant Grove School (Pleasant Grove, Utah)",37628542,"https://en.wikipedia.org/wiki/Pleasant_Grove_School_(Pleasant_Grove,_Utah)",Utah,,Q7203821,,fuzzy,100.0,490003000024,Pleasant Grove High,public,UT,pleasant grove,10,12
Provo Canyon School,6308833,https://en.wikipedia.org/wiki/Provo_Canyon_School,Utah,high,Q7252775,01412942,nces_id,100.0,01412942,PROVO CANYON SCHOOL-PROVO CAMPUS,private,UT,provo,13,17
Provo High School,7469613,https://en.wikipedia.org/wiki/Provo_High_School,Utah,high,Q7252783,490081000459,nces_id,100.0,490081000459,Provo High,public,UT,provo,07,12
Ridgeline High School (Utah),62485901,https://en.wikipedia.org/wiki/Ridgeline_High_School_(Utah),Utah,high,Q96401981,,name_state,100.0,490012001487,Ridgeline High School,public,UT,millville,08,12
Riverton Elementary School,38880138,https://en.wikipedia.org/wiki/Riverton_Elementary_School,Utah,elementary,Q14711863,,fuzzy,100.0,490042000661,Riverton High,public,UT,riverton,10,12
Riverton High School (Utah),5950217,https://en.wikipedia.org/wiki/Riverton_High_School_(Utah),Utah,high,Q7338678,490042000661,nces_id,100.0,490042000661,Riverton High,public,UT,riverton,10,12
Rowland Hall,7672473,https://en.wikipedia.org/wiki/Rowland_Hall,Utah,high,Q7372137,,name_state,100.0,A1303530,ROWLAND HALL,private,UT,salt lake city,2,17
Roy High School (Utah),4873935,https://en.wikipedia.org/wiki/Roy_High_School_(Utah),Utah,high,Q7372949,490120000634,nces_id,100.0,490120000634,Roy High,public,UT,roy,10,12
San Juan High School (Utah),26424799,https://en.wikipedia.org/wiki/San_Juan_High_School_(Utah),Utah,high,Q7414585,490090000537,nces_id,100.0,490090000537,San Juan High,public,UT,blanding,06,12
Santaquin Junior High School,37669363,https://en.wikipedia.org/wiki/Santaquin_Junior_High_School,Utah,high,Q7420077,,fuzzy,100.0,490063000397,Santaquin School,public,UT,santaquin,PK,06
Sky View High School,13379384,https://en.wikipedia.org/wiki/Sky_View_High_School,Utah,high,Q14711875,490012000083,nces_id,100.0,490012000083,Sky View High,public,UT,smithfield,08,12
Skyline High School (Utah),3050116,https://en.wikipedia.org/wiki/Skyline_High_School_(Utah),Utah,high,Q7537915,490036000261,nces_id,100.0,490036000261,Skyline High,public,UT,salt lake city,07,12
Skyridge High School,49027872,https://en.wikipedia.org/wiki/Skyridge_High_School,Utah,high,Q24765367,490003001486,nces_id,100.0,490003001486,Skyridge High School,public,UT,lehi,09,12
Sorenson's Ranch School,30661075,https://en.wikipedia.org/wiki/Sorenson's_Ranch_School,Utah,high,Q7563437,,name_state,100.0,A9106562,SORENSON'S RANCH SCHOOL,private,UT,koosharem,12,17
Spring City School,61497338,https://en.wikipedia.org/wiki/Spring_City_School,Utah,,Q66491073,,name_state,100.0,490066000414,Spring City School,public,UT,spring city,KG,06
Springville High School (Utah),27888399,https://en.wikipedia.org/wiki/Springville_High_School_(Utah),Utah,high,Q7581246,490063000402,nces_id,100.0,490063000402,Springville High,public,UT,springville,06,12
"St. Joseph Catholic High School (Ogden, Utah)",11176649,"https://en.wikipedia.org/wiki/St._Joseph_Catholic_High_School_(Ogden,_Utah)",Utah,high,Q7589274,,name_state,100.0,01412818,ST JOSEPH CATHOLIC HIGH SCHOOL,private,UT,ogden,14,17
Stansbury High School,61605816,https://en.wikipedia.org/wiki/Stansbury_High_School,Utah,high,Q86750858,490105001177,nces_id,100.0,490105001177,Stansbury High,public,UT,stansbury park,09,12
"Syracuse High School (Syracuse, Utah)",10361781,"https://en.wikipedia.org/wiki/Syracuse_High_School_(Syracuse,_Utah)",Utah,high,Q14711881,490021001205,nces_id,100.0,490021001205,Syracuse High,public,UT,syracuse,10,12
Taylorsville High School,3050360,https://en.wikipedia.org/wiki/Taylorsville_High_School,Utah,high,Q7690268,490036000764,nces_id,100.0,490036000764,Taylorsville High,public,UT,taylorsville,09,12
Timpanogos High School,6645903,https://en.wikipedia.org/wiki/Timpanogos_High_School,Utah,high,Q7807640,490003000362,nces_id,100.0,490003000362,Timpanogos High,public,UT,orem,10,12
Timpview High School,19982058,https://en.wikipedia.org/wiki/Timpview_High_School,Utah,high,Q7807663,490081000466,nces_id,100.0,490081000466,Timpview High,public,UT,provo,09,12
Tintic High School,9526574,https://en.wikipedia.org/wiki/Tintic_High_School,Utah,high,Q7808502,490102000560,nces_id,100.0,490102000560,Tintic High,public,UT,eureka,07,12
Tooele High School,36741504,https://en.wikipedia.org/wiki/Tooele_High_School,Utah,high,Q17026473,490105000574,nces_id,100.0,490105000574,Tooele High,public,UT,tooele,09,12
Union High School (Utah),42730696,https://en.wikipedia.org/wiki/Union_High_School_(Utah),Utah,high,Q17040176,490024000171,nces_id,100.0,490024000171,Union High,public,UT,roosevelt,09,12
Utah Arts Academy,21609815,https://en.wikipedia.org/wiki/Utah_Arts_Academy,Utah,high,Q7850581,490001200673,nces_id,100.0,490001200673,Utah Arts Academy,public,UT,saint george,08,12
Utah County Academy of Sciences,7535617,https://en.wikipedia.org/wiki/Utah_County_Academy_of_Sciences,Utah,high,Q14711894,490002001106,nces_id,100.0,490002001106,Utah County Academy of Science,public,UT,orem,09,12
"Valley High School (Orderville, Utah)",47758352,"https://en.wikipedia.org/wiki/Valley_High_School_(Orderville,_Utah)",Utah,high,Q23303010,490048000341,nces_id,100.0,490048000341,Valley High,public,UT,orderville,07,12
Viewmont High School,13630711,https://en.wikipedia.org/wiki/Viewmont_High_School,Utah,high,Q7928805,490021000151,nces_id,100.0,490021000151,Viewmont High,public,UT,bountiful,10,12
Wasatch Academy,3104533,https://en.wikipedia.org/wiki/Wasatch_Academy,Utah,high,Q7971342,,name_state,100.0,01412931,WASATCH ACADEMY,private,UT,mount pleasant,13,17
Wayne High School (Utah),10382342,https://en.wikipedia.org/wiki/Wayne_High_School_(Utah),Utah,high,Q7976330,490117000610,nces_id,100.0,490117000610,Wayne High,public,UT,bicknell,07,12
Weber High School,4872813,https://en.wikipedia.org/wiki/Weber_High_School,Utah,high,Q7978750,490120000645,nces_id,100.0,490120000645,Weber High,public,UT,ogden,10,12
West High School (Utah),14689915,https://en.wikipedia.org/wiki/West_High_School_(Utah),Utah,high,Q14711896,490087000524,nces_id,100.0,490087000524,West High,public,UT,salt lake city,07,12
West Jordan High School,2163372,https://en.wikipedia.org/wiki/West_Jordan_High_School,Utah,high,Q7985591,490042000769,nces_id,100.0,490042000769,West Jordan High,public,UT,west jordan,10,12
West Ridge Academy,20972876,https://en.wikipedia.org/wiki/West_Ridge_Academy,Utah,high,Q7986348,,name_state,100.0,A1904497,WEST RIDGE ACADEMY,private,UT,west jordan,9,17
Westlake High School (Utah),28556883,https://en.wikipedia.org/wiki/Westlake_High_School_(Utah),Utah,high,Q7988982,490003001293,nces_id,100.0,490003001293,Westlake High,public,UT,saratoga springs,10,12
Whitehorse High School,59169227,https://en.wikipedia.org/wiki/Whitehorse_High_School,Utah,high,Q60755647,,fuzzy,100.0,490090000667,Whitehorse High,public,UT,montezuma creek,07,12
Winter Sports School,25971829,https://en.wikipedia.org/wiki/Winter_Sports_School,Utah,high,Q7775200,490016801444,nces_id,100.0,490016801444,Winter Sports School,public,UT,park city,09,12
Woods Cross High School,43542232,https://en.wikipedia.org/wiki/Woods_Cross_High_School,Utah,high,Q24040056,490021000157,nces_id,100.0,490021000157,Woods Cross High,public,UT,woods cross,10,12
Arlington Memorial School,2856472,https://en.wikipedia.org/wiki/Arlington_Memorial_School,Vermont,high,Q4792365,500183000005,nces_id,100.0,500183000005,Arlington Memorial,public,VT,arlington,06,12
Brattleboro Union High School,8618918,https://en.wikipedia.org/wiki/Brattleboro_Union_High_School,Vermont,high,Q4958124,500252000051,name_state,100.0,500043100051,Brattleboro Union High School,public,VT,brattleboro,09,12
Burke Mountain Academy,59195771,https://en.wikipedia.org/wiki/Burke_Mountain_Academy,Vermont,,Q60786709,,name_state,100.0,01422156,BURKE MOUNTAIN ACADEMY,private,VT,east burke,13,17
Burlington High School (Vermont),4567932,https://en.wikipedia.org/wiki/Burlington_High_School_(Vermont),Vermont,high,Q4999245,500282000063,nces_id,100.0,500282000063,Burlington High School,public,VT,burlington,09,12
Champlain Valley Union High School,6667633,https://en.wikipedia.org/wiki/Champlain_Valley_Union_High_School,Vermont,high,Q5070184,500303000082,name_state,100.0,500039600082,Champlain Valley Union High School,public,VT,hinesburg,09,12
Colchester High School (Vermont),25694423,https://en.wikipedia.org/wiki/Colchester_High_School_(Vermont),Vermont,high,Q5142091,500324000087,nces_id,100.0,500324000087,Colchester High School,public,VT,colchester,09,12
Craftsbury Academy,4613566,https://en.wikipedia.org/wiki/Craftsbury_Academy,Vermont,high,Q5180566,,fuzzy,100.0,500339000428,Craftsbury Schools,public,VT,craftsbury common,PK,12
Essex High School (Vermont),1764070,https://en.wikipedia.org/wiki/Essex_High_School_(Vermont),Vermont,high,Q5399740,,name_state,100.0,500039500120,Essex High School,public,VT,essex junction,09,12
Fair Haven Union High School,19052801,https://en.wikipedia.org/wiki/Fair_Haven_Union_High_School,Vermont,high,Q5429825,500390000127,fuzzy,100.0,500044000127,Fair Haven Union Middle and High School,public,VT,fair haven,07,12
Lake Region Union High School,15579654,https://en.wikipedia.org/wiki/Lake_Region_Union_High_School,Vermont,high,Q14711918,500505000170,nces_id,100.0,500505000170,Lake Region Union High School,public,VT,orleans,09,12
Lamoille Union High School,27496546,https://en.wikipedia.org/wiki/Lamoille_Union_High_School,Vermont,high,Q14711919,500506000171,name_state,100.0,500039700171,Lamoille Union High School,public,VT,hyde park,09,12
Long Trail School,8632360,https://en.wikipedia.org/wiki/Long_Trail_School,Vermont,high,Q6673317,,name_state,100.0,A0303186,LONG TRAIL SCHOOL,private,VT,dorset,11,17
Lyndon Institute,9756806,https://en.wikipedia.org/wiki/Lyndon_Institute,Vermont,high,Q6708734,,name_state,100.0,01422291,LYNDON INSTITUTE,private,VT,lyndon center,14,17
Marlboro School,15164060,https://en.wikipedia.org/wiki/Marlboro_School,Vermont,middle,Q6771639,,fuzzy,100.0,500540000186,Marlboro Elementary School,public,VT,marlboro,PK,08
Mid Vermont Christian School,73297914,https://en.wikipedia.org/wiki/Mid_Vermont_Christian_School,Vermont,high,Q117336629,,name_state,100.0,A9300994,MID VERMONT CHRISTIAN SCHOOL,private,VT,white river junction,2,17
Middlebury Union High School,36005131,https://en.wikipedia.org/wiki/Middlebury_Union_High_School,Vermont,high,Q16895112,500552000189,name_state,100.0,500040200189,Middlebury Union High School,public,VT,middlebury,09,12
Mill River Union High School,7312622,https://en.wikipedia.org/wiki/Mill_River_Union_High_School,Vermont,high,Q6858403,500039300344,nces_id,100.0,500039300344,Mill River Union High School,public,VT,north clarendon,07,12
Missisquoi Valley Union Middle/High School,48961802,https://en.wikipedia.org/wiki/Missisquoi_Valley_Union_Middle/High_School,Vermont,high,Q24040115,500562000195,fuzzy,100.0,500043300195,Missisquoi Valley Union High School,public,VT,swanton,07,12
Mount Abraham Union High School,66110400,https://en.wikipedia.org/wiki/Mount_Abraham_Union_High_School,Vermont,high,Q104880984,500042500338,nces_id,100.0,500042500338,Mt. Abraham Union High School,public,VT,bristol,07,12
Mount Anthony Union High School,42070603,https://en.wikipedia.org/wiki/Mount_Anthony_Union_High_School,Vermont,high,Q17026601,500581000208,nces_id,100.0,500581000208,Mt. Anthony Senior Union High School,public,VT,bennington,09,12
Mount Mansfield Union High School,29854579,https://en.wikipedia.org/wiki/Mount_Mansfield_Union_High_School,Vermont,high,Q6922005,500038800210,name_state,100.0,500044300210,Mt. Mansfield Union High School,public,VT,jericho,09,12
"Mount Saint Joseph Academy (Rutland, Vermont)",9784486,"https://en.wikipedia.org/wiki/Mount_Saint_Joseph_Academy_(Rutland,_Vermont)",Vermont,high,Q6923410,,name_state,100.0,01421924,MOUNT ST JOSEPH ACADEMY,private,VT,rutland,14,17
North Country Union High School,8827528,https://en.wikipedia.org/wiki/North_Country_Union_High_School,Vermont,high,Q7054940,500960000220,nces_id,100.0,500960000220,North Country Union High School,public,VT,newport,09,12
Orleans High School (Vermont),11045530,https://en.wikipedia.org/wiki/Orleans_High_School_(Vermont),Vermont,high,Q7103266,,fuzzy,100.0,500043600232,Orleans Elementary School,public,VT,orleans,PK,08
Peoples Academy,52680653,https://en.wikipedia.org/wiki/Peoples_Academy,Vermont,high,Q28124232,,name_state,100.0,500044800207,Peoples Academy,public,VT,morrisville,09,12
River Valley Technical Center,17562173,https://en.wikipedia.org/wiki/River_Valley_Technical_Center,Vermont,high,Q7337934,500037100097,nces_id,100.0,500037100097,River Valley Technical Center,public,VT,springfield,09,12
Rock Point School,38533117,https://en.wikipedia.org/wiki/Rock_Point_School,Vermont,high,Q7354631,,name_state,100.0,01422112,ROCK POINT SCHOOL,private,VT,burlington,14,17
Rutland High School,32044932,https://en.wikipedia.org/wiki/Rutland_High_School,Vermont,high,Q7383490,500705000271,nces_id,100.0,500705000271,Rutland Senior High School,public,VT,rutland,09,12
South Burlington High School,16784418,https://en.wikipedia.org/wiki/South_Burlington_High_School,Vermont,high,Q4845455,500747000294,nces_id,100.0,500747000294,South Burlington High School,public,VT,south burlington,09,12
Springfield High School (Vermont),17545145,https://en.wikipedia.org/wiki/Springfield_High_School_(Vermont),Vermont,high,Q7580972,500753000300,nces_id,100.0,500753000300,Springfield High School,public,VT,springfield,09,12
St. Johnsbury Academy,4057744,https://en.wikipedia.org/wiki/St._Johnsbury_Academy,Vermont,high,Q7589032,,fuzzy,100.0,500765000181,St. Johnsbury School,public,VT,saint johnsbury,PK,12
Stafford Technical Center,23162100,https://en.wikipedia.org/wiki/Stafford_Technical_Center,Vermont,high,Q7596659,500705000094,nces_id,100.0,500705000094,Stafford Technical Center,public,VT,rutland,09,12
Stratton Mountain School,27113346,https://en.wikipedia.org/wiki/Stratton_Mountain_School,Vermont,high,Q7622273,,name_state,100.0,01422451,STRATTON MOUNTAIN SCHOOL,private,VT,stratton mountain,11,17
